# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 12 2024 at 15:46:38+0200
# parameter filename: "TOV_lev3_r12_r10.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
# Run ID: run-TOV_lev3_r12_r10-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.46.32-2218
#
# ML_BSSN::H (ml_bssn-ml_ham)
# 1:iteration 2:time 3:data
# data columns: 3:H
0 0 0.000280574330606246
512 0.5 0.000291694233709738
1024 1 0.000252666497403426
1536 1.5 0.000266027129669125
2048 2 0.00033544543593475
2560 2.5 0.000404149389616804
3072 3 0.000469556720588918
3584 3.5 0.000520926352615803
4096 4 0.000569302516519904
4608 4.5 0.000621626856414037
5120 5 0.00066735865629311
5632 5.5 0.000709493460534255
6144 6 0.000758582863707224
6656 6.5 0.000807386784103997
7168 7 0.000851727938428193
7680 7.5 0.00090351116716221
8192 8 0.000960535187602474
8704 8.5 0.00100586140555986
9216 9 0.00105061969780684
9728 9.5 0.0011220168605164
10240 10 0.00117627235049375
10752 10.5 0.00119995934727148
11264 11 0.00126677792859621
11776 11.5 0.00133150464445242
12288 12 0.00137484920225692
12800 12.5 0.00141157754469345
13312 13 0.00146159375425539
13824 13.5 0.00152281197182304
14336 14 0.00157542764493235
14848 14.5 0.00160792775679919
15360 15 0.00164369396095594
15872 15.5 0.00172539518602255
16384 16 0.00176144897533061
16896 16.5 0.00178775692746161
17408 17 0.00184609712064028
17920 17.5 0.0019165329944474
18432 18 0.00193513433130758
18944 18.5 0.00197869198879159
19456 19 0.00205155019554669
19968 19.5 0.00209199083559937
20480 20 0.00211161459479629
20992 20.5 0.00218812056747092
21504 21 0.00223370364278154
22016 21.5 0.00224648060877657
22528 22 0.00231303907682205
23040 22.5 0.0023643844221915
23552 23 0.00238166953375406
24064 23.5 0.00243969416172982
24576 24 0.00248683756804928
25088 24.5 0.00251584305272518
25600 25 0.00255582113144229
26112 25.5 0.0026100741281526
26624 26 0.00264893275847715
27136 26.5 0.00268812400679644
27648 27 0.00274567771470534
28160 27.5 0.00277047297074585
28672 28 0.00280708243746799
29184 28.5 0.00286944225210366
29696 29 0.00290768892616834
30208 29.5 0.00294407982316727
30720 30 0.00298571511096671
31232 30.5 0.00302937266390427
31744 31 0.00307923301257174
32256 31.5 0.00311361377081822
32768 32 0.00316738196937619
33280 32.5 0.00321195199344941
33792 33 0.00323389718587232
34304 33.5 0.00330321135194341
34816 34 0.00335009620949014
35328 34.5 0.00337547266417426
35840 35 0.00343797624020023
36352 35.5 0.00348427512803839
36864 36 0.00352033658051344
37376 36.5 0.00358544548279992
37888 37 0.00363006112208435
38400 37.5 0.00367105971775297
38912 38 0.00372637566048634
39424 38.5 0.00377128033867315
39936 39 0.00383886105638064
40448 39.5 0.00387291874397258
40960 40 0.00391885018360923
41472 40.5 0.00398763424128172
41984 41 0.00403057560559235
42496 41.5 0.0040733083976022
43008 42 0.00412828987591675
43520 42.5 0.00418232138510982
44032 43 0.00422102033728643
44544 43.5 0.00427133866673042
45056 44 0.00431936083980769
45568 44.5 0.00436170370734631
46080 45 0.00441025700593729
46592 45.5 0.00445355931249911
47104 46 0.0044832413805026
47616 46.5 0.00453824553368727
48128 47 0.00457135987578426
48640 47.5 0.00459857890701371
49152 48 0.00465958134184261
49664 48.5 0.00467483661379203
50176 49 0.00470597155376248
50688 49.5 0.00475433781298819
51200 50 0.00477627149272659
51712 50.5 0.00480771982125787
52224 51 0.00483100576770175
52736 51.5 0.00486940594056255
53248 52 0.00489058878854921
53760 52.5 0.00491635180044502
54272 53 0.0049390928676897
54784 53.5 0.00496714340167491
55296 54 0.00499433008870315
55808 54.5 0.00500287831693046
56320 55 0.00504228346493504
56832 55.5 0.00505223815789883
57344 56 0.00507602153630936
57856 56.5 0.00510291746195431
58368 57 0.00511665884745885
58880 57.5 0.00514140639507478
59392 58 0.00515775259140761
59904 58.5 0.00517788284110929
60416 59 0.00520599223552369
60928 59.5 0.00522447322008654
61440 60 0.00523372457523208
61952 60.5 0.00526625784906784
62464 61 0.0052802353275396
62976 61.5 0.00530309058040475
63488 62 0.00533325737410965
64000 62.5 0.00533639978947495
64512 63 0.00536309206120124
65024 63.5 0.00540091883285339
65536 64 0.00541098484520726
66048 64.5 0.00542320513251041
66560 65 0.00545579789116296
67072 65.5 0.00548540402762755
67584 66 0.00549931575035749
68096 66.5 0.00551992397062964
68608 67 0.00554898250896149
69120 67.5 0.00557458783277984
69632 68 0.00559222888263342
70144 68.5 0.00561400274167424
70656 69 0.00565047410872857
71168 69.5 0.00566945020275668
71680 70 0.00569359588330165
72192 70.5 0.00571475758989806
72704 71 0.00574190476012015
73216 71.5 0.00577360065152258
73728 72 0.00579476053054689
74240 72.5 0.00582155475213775
74752 73 0.00584607870935976
75264 73.5 0.00587346328349349
75776 74 0.00590065110675814
76288 74.5 0.0059209594535081
76800 75 0.0059577828677847
77312 75.5 0.00598273515650988
77824 76 0.00599834787985139
78336 76.5 0.00603680573625463
78848 77 0.00606245416964118
79360 77.5 0.00608002977829881
79872 78 0.00611792756779199
80384 78.5 0.00614385596215275
80896 79 0.0061619910076933
81408 79.5 0.00619467075901964
81920 80 0.00622254641136694
82432 80.5 0.00624910707629771
82944 81 0.0062782596286646
83456 81.5 0.00629905837061116
83968 82 0.00632541608456672
84480 82.5 0.00635667006485746
84992 83 0.00638606058628009
85504 83.5 0.0064075275913635
86016 84 0.00642994541299209
86528 84.5 0.00646099384772547
87040 85 0.00649153127786378
87552 85.5 0.00651161833989025
88064 86 0.00653579208709645
88576 86.5 0.00656791906683442
89088 87 0.00658671155338698
89600 87.5 0.00661497647947056
90112 88 0.00664279052227006
90624 88.5 0.00666438973205136
91136 89 0.00669330485297992
91648 89.5 0.00671099537761259
92160 90 0.00673781639295024
92672 90.5 0.0067661103453026
93184 91 0.00679213415457557
93696 91.5 0.00680885130879695
94208 92 0.00682621709757203
94720 92.5 0.00686644242205509
95232 93 0.00688901495135741
95744 93.5 0.00689522662923604
96256 94 0.00692216882615505
96768 94.5 0.00695801698226643
97280 95 0.0069774572823955
97792 95.5 0.00698426285490833
98304 96 0.00701493863516618
98816 96.5 0.00704478311105262
99328 97 0.00705636110536875
99840 97.5 0.00707602423613274
100352 98 0.00710399475709507
100864 98.5 0.00712216644645004
101376 99 0.0071393311484827
101888 99.5 0.00716321945276002
102400 100 0.00718228472646247
102912 100.5 0.00720367344435512
103424 101 0.00721968571239655
103936 101.5 0.00723726679676157
104448 102 0.00726590603360029
104960 102.5 0.00727933786127104
105472 103 0.00729170864689821
105984 103.5 0.00732034092386126
106496 104 0.0073374659138845
107008 104.5 0.00735005853965538
107520 105 0.00737138794560148
108032 105.5 0.00739211286887732
108544 106 0.00740531914244678
109056 106.5 0.00742220941640319
109568 107 0.00744605754229966
110080 107.5 0.00745903987176819
110592 108 0.00747500234316771
111104 108.5 0.00749680657297665
111616 109 0.00750823483569933
112128 109.5 0.00752865149284643
112640 110 0.00754538230810461
113152 110.5 0.00755979139823294
113664 111 0.00757882751849727
114176 111.5 0.0075935463467879
114688 112 0.0076128831560998
115200 112.5 0.00762477164000845
115712 113 0.00764536982989092
116224 113.5 0.00765996800171447
116736 114 0.00767519156647946
117248 114.5 0.00769435120111903
117760 115 0.00770564012610737
118272 115.5 0.00772778394592501
118784 116 0.0077416988548789
119296 116.5 0.00775675977040463
119808 117 0.0077739430590999
120320 117.5 0.00778831692170508
120832 118 0.00781047241960192
121344 118.5 0.00782243574261
121856 119 0.00783625416415563
122368 119.5 0.00785672701808027
122880 120 0.00787462832074441
123392 120.5 0.00789041694896919
123904 121 0.00790193520117255
124416 121.5 0.00792366013388952
124928 122 0.00794281150507688
125440 122.5 0.00795545447904769
125952 123 0.00797097492904413
126464 123.5 0.00799206027402286
126976 124 0.00801470235805239
127488 124.5 0.00802228751057191
128000 125 0.00803882181837591
128512 125.5 0.0080700594655211
129024 126 0.00808069849430361
129536 126.5 0.00809005176279193
130048 127 0.00812141296511441
130560 127.5 0.00814023801762302
131072 128 0.00814874893855792
131584 128.5 0.00817276264124794
132096 129 0.00819543001455192
132608 129.5 0.00821162221123491
133120 130 0.00823008638668211
133632 130.5 0.00824962916173368
134144 131 0.00827493343374461
134656 131.5 0.00828977415546631
135168 132 0.00830679293213961
135680 132.5 0.00833621314853202
136192 133 0.00835314494662165
136704 133.5 0.00836718451067785
137216 134 0.00839428252945985
137728 134.5 0.00841818946414197
138240 135 0.00843350427304619
138752 135.5 0.00845228443609973
139264 136 0.00847891278003349
139776 136.5 0.00850179187639445
140288 137 0.00851505819954014
140800 137.5 0.00854052801911037
141312 138 0.00856470392895185
141824 138.5 0.00858064820390485
142336 139 0.00860549070336941
142848 139.5 0.00862636535487242
143360 140 0.00864409066089035
143872 140.5 0.00866982250186629
144384 141 0.00869186890911798
144896 141.5 0.00870654848182018
145408 142 0.00873040621849762
145920 142.5 0.00875784047936599
146432 143 0.00877121510104882
146944 143.5 0.00879126620916174
147456 144 0.00881707667794936
147968 144.5 0.00883708207226459
148480 145 0.00885562524015293
148992 145.5 0.00887541351591795
149504 146 0.0088970370388141
150016 146.5 0.00891771665343939
150528 147 0.00893930974172207
151040 147.5 0.00895523667533488
151552 148 0.00897544282912287
152064 148.5 0.00899988085463083
152576 149 0.0090166902488142
153088 149.5 0.0090349199684053
153600 150 0.00905416213022556
154112 150.5 0.00907558790373142
154624 151 0.00909512200391364
155136 151.5 0.00911157076558131
155648 152 0.00913100822769138
156160 152.5 0.00915050144095678
156672 153 0.00917022827685728
157184 153.5 0.0091864966245418
157696 154 0.00920551820921281
158208 154.5 0.00922482048363303
158720 155 0.00924248408215282
159232 155.5 0.00925991344810273
159744 156 0.00927694169993604
160256 156.5 0.00929898972418419
160768 157 0.00931284732341703
161280 157.5 0.00932846465958266
161792 158 0.00935172825597937
162304 158.5 0.0093671131622491
162816 159 0.00938079683134345
163328 159.5 0.00939944280239825
163840 160 0.00942132605378676
164352 160.5 0.00943442958335394
164864 161 0.00944615729759889
165376 161.5 0.00947083919757161
165888 162 0.00948825360557348
166400 162.5 0.00949642918366919
166912 163 0.00951622734295034
167424 163.5 0.00953756961653145
167936 164 0.00955021918362028
168448 164.5 0.0095633575591605
168960 165 0.00958216198252856
169472 165.5 0.00960082013568375
169984 166 0.00961355781687351
170496 166.5 0.0096292011943752
171008 167 0.00964602616325273
171520 167.5 0.00966195923926642
172032 168 0.00967931990163302
172544 168.5 0.00969296850541054
173056 169 0.00970678276756444
173568 169.5 0.00972587136903683
174080 170 0.00974446674836774
174592 170.5 0.00975359202378843
175104 171 0.00976958642131877
175616 171.5 0.00979169911433818
176128 172 0.00980460967718655
176640 172.5 0.00981767127202512
177152 173 0.00983368619103954
177664 173.5 0.00985381801387453
178176 174 0.00986956774891357
178688 174.5 0.00987899714461853
179200 175 0.00989881379757021
179712 175.5 0.00991833170614972
180224 176 0.00993198876506951
180736 176.5 0.00994396039504424
181248 177 0.00996316415381988
181760 177.5 0.00998298403844562
182272 178 0.00999454401600397
182784 178.5 0.0100106098144789
183296 179 0.0100286914115924
183808 179.5 0.0100451990445076
184320 180 0.0100603557331064
184832 180.5 0.0100764776274952
185344 181 0.010093406736312
185856 181.5 0.0101090397583793
186368 182 0.0101257803426873
186880 182.5 0.0101424529667318
187392 183 0.0101565706507762
187904 183.5 0.0101746307571589
188416 184 0.0101911246525397
188928 184.5 0.0102048807233013
189440 185 0.0102225137458697
189952 185.5 0.0102390952634651
190464 186 0.0102531811322616
190976 186.5 0.010268695839541
191488 187 0.0102886516507268
192000 187.5 0.0103000870888545
192512 188 0.0103142483051302
193024 188.5 0.0103354606515107
193536 189 0.0103473317853591
194048 189.5 0.0103623887595153
194560 190 0.0103786869619362
195072 190.5 0.0103926821438757
195584 191 0.0104099393639036
196096 191.5 0.0104238362537866
196608 192 0.0104368727018049
