# Scalar ASCII output created by CarpetIOScalar
# created on DESKTOP-32SDILR. by acastoldi on Jun 12 2024 at 15:39:34+0200
# parameter filename: "TOV_lev2_r12.par"
# Build ID: build-sim-DESKTOP-32SDILR.-acastoldi-2024.05.17-07.33.06-127188
# Simulation ID: run-TOV_lev2_r12-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.39.27-554
# Run ID: run-TOV_lev2_r12-DESKTOP-32SDILR.-acastoldi-2024.06.12-13.39.27-554
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
116224 113.5 3471.22929322949 3467.66361803188 123.438616037369 117.71046090126 107.45441031456 0 15.9923260211945 681 461534.646827793 461534.646827793 54327456 54327456 226601.848262021 226601.848262021 26673408 26673408 1182.29209056245 1586882.54142056 21713.4968117146 1565169.04460885 18902 25365272 347288 25017984 0 0 0 0 122.369159221649 1718199691.85015 145319
116736 114 3473.20243316328 3467.68291142825 123.889997959137 118.161842823029 107.84440946579 0 16.0947275161743 684 461796.99551339 461796.99551339 54566784 54566784 226730.654836899 226730.654836899 26790912 26790912 1184.25073707198 1588016.04631484 21726.8441194628 1566289.20219537 19084 25791899 348827 25443072 0 0 0 0 122.815931081772 1718199692.30153 145958
117248 114.5 3475.02520068061 3467.70530545913 124.345999956131 118.617844820023 108.244813680649 0 16.103556394577 687 462039.350682493 462039.350682493 54806112 54806112 226849.64510043 226849.64510043 26908416 26908416 1186.62064229971 1601943.45675487 21744.857429116 1580198.59932575 19110 25793407 350335 25443072 0 0 0 0 123.267538785934 1718199692.75754 146597
117760 115 3477.92399596929 3467.73810773076 124.764683961868 119.03652882576 108.628904819489 0 16.1616404056549 690 462424.774504076 462424.774504076 55045440 55045440 227038.878456875 227038.878456875 27025920 27025920 1187.91908533603 1598926.57009898 21794.4232439546 1577132.14685503 19208 25808772 351876 25456896 0 0 0 0 123.681099176407 1718199693.17622 147236
118272 115.5 3480.71968928248 3467.77864037677 125.186208963394 119.458053827286 109.018360137939 0 16.1721920967102 693 462796.489886999 462796.489886999 55284768 55284768 227221.38131636 227221.38131636 27143424 27143424 1189.39756349801 1596382.25707334 21844.0315599665 1574538.22551338 19234 25810281 353385 25456896 0 0 0 0 124.098299503326 1718199693.59774 147875
118784 116 3482.86358407528 3467.83195021454 125.629492044449 119.90133690834 109.403197288513 0 16.2746849060059 696 463081.542138649 463081.542138649 55524096 55524096 227361.334768434 227361.334768434 27260928 27260928 1191.52279006441 1597756.44347372 21860.9981721329 1575895.44530158 19416 26236916 354932 25881984 0 0 0 0 124.53687286377 1718199694.04103 148514
119296 116.5 3485.05238805563 3467.88958681186 126.070678949356 120.342523813248 109.789826393127 0 16.2830293178558 699 463372.565515876 463372.565515876 55763424 55763424 227504.219892271 227504.219892271 27378432 27378432 1193.9178205114 1611599.14134607 21879.9352656577 1589719.20608041 19442 26238425 356441 25881984 0 0 0 0 124.973644018173 1718199694.48221 149153
119808 117 3487.87296680893 3467.95581929948 126.48943400383 120.761278867722 110.173781633377 0 16.343245267868 702 463747.589666915 463747.589666915 56002752 56002752 227688.347273287 227688.347273287 27495936 27495936 1195.17133346834 1608574.8460496 21928.6358814514 1586646.21016815 19540 26253795 357987 25895808 0 0 0 0 125.387617111206 1718199694.90097 149792
120320 117.5 3490.4319575871 3468.03012733466 126.916594028473 121.188438892365 110.567145347595 0 16.351601600647 705 464087.83308078 464087.83308078 56242080 56242080 227855.398191286 227855.398191286 27613440 27613440 1196.49294491989 1605869.80713961 21974.9305932384 1583894.87654637 19566 26255302 359494 25895808 0 0 0 0 125.810598373413 1718199695.32813 150431
120832 118 3492.43725434685 3468.11755175445 127.362409114838 121.634253978729 110.956777572632 0 16.4557666778564 708 464354.457337957 464354.457337957 56481408 56481408 227986.303963762 227986.303963762 27730944 27730944 1198.73471188271 1607416.57108156 21994.1548163945 1585422.41626517 19748 26681933 361037 26320896 0 0 0 0 126.250977993011 1718199695.77395 151070
121344 118.5 3494.38154002038 3468.20901594936 127.809844017029 122.08168888092 111.347792387009 0 16.4679183959961 711 464612.96956111 464612.96956111 56720736 56720736 228113.226932531 228113.226932531 27848448 27848448 1200.94387044368 1620893.2276303 22010.136290622 1598883.09133968 19774 26683444 362548 26320896 0 0 0 0 126.694876432419 1718199696.22138 151709
121856 119 3496.95373797219 3468.30553141363 128.234780073166 122.506624937057 111.73327088356 0 16.5293099880219 714 464954.969000782 464954.969000782 56960064 56960064 228281.140014824 228281.140014824 27965952 27965952 1201.82946736121 1617425.57564444 22051.4981883723 1595374.07745607 19872 26698812 364092 26334720 0 0 0 0 127.115185260773 1718199696.64632 152348
122368 119.5 3499.62000819642 3468.40814785217 128.655786991119 122.927631855011 112.120071172714 0 16.5421717166901 717 465309.476289796 465309.476289796 57199392 57199392 228455.194135062 228455.194135062 28083456 28083456 1203.09276105585 1614693.0857557 22096.7754896529 1592596.31026605 19898 26700323 365603 26334720 0 0 0 0 127.531606674194 1718199697.06732 152987
122880 120 3501.43127244922 3468.52708072923 129.106272935867 123.378117799759 112.50951218605 0 16.6471681594849 720 465550.301984849 465550.301984849 57438720 57438720 228573.433465485 228573.433465485 28200960 28200960 1204.93392062789 1615719.38068071 22109.1335551155 1593610.24712559 20080 27126957 367149 26759808 0 0 0 0 127.977383375168 1718199697.51781 153626
123392 120.5 3502.85476233724 3468.65014939753 129.570001125336 123.841845989227 112.915277004242 0 16.6571550369263 723 465739.56920036 465739.56920036 57678048 57678048 228666.358885375 228666.358885375 28318464 28318464 1206.98486830774 1628862.28572476 22122.4919320851 1606739.79379267 20106 27128468 368660 26759808 0 0 0 0 128.436705350876 1718199697.98154 154265
123904 121 3505.48291619344 3468.77151641373 129.990634918213 124.262479782104 113.301960945129 0 16.7156565189362 726 466089.00853708 466089.00853708 57917376 57917376 228837.924769108 228837.924769108 28435968 28435968 1208.24458746823 1625951.9506322 22170.1257150054 1603781.8249172 20204 27143829 370197 26773632 0 0 0 0 128.852700233459 1718199698.40217 154904
124416 121.5 3508.38706533506 3468.89740182182 130.400830030441 124.672674894333 113.678962469101 0 16.7240071296692 729 466475.144206949 466475.144206949 58156704 58156704 229027.507625072 229027.507625072 28553472 28553472 1209.55389257842 1623330.46236758 22215.5210019032 1601114.94136567 20230 27145333 371701 26773632 0 0 0 0 129.258631706238 1718199698.81237 155543
124928 122 3510.30842969972 3469.04265117898 130.845366001129 125.117210865021 114.066078662872 0 16.8273208141327 732 466730.608812875 466730.608812875 58396032 58396032 229152.934290798 229152.934290798 28670976 28670976 1211.61284088911 1624665.00814045 22232.2314696564 1602432.77667079 20412 27571970 373250 27198720 0 0 0 0 129.696892023087 1718199699.2569 156182
125440 122.5 3512.37809468033 3469.18900294946 131.284114122391 125.555958986282 114.450552940369 0 16.8363561630249 735 467005.791468697 467005.791468697 58635360 58635360 229288.042020732 229288.042020732 28788480 28788480 1213.88455948484 1637993.57140471 22249.896854862 1615743.67454984 20438 27573481 374761 27198720 0 0 0 0 130.132745504379 1718199699.69565 156821
125952 123 3514.84870748499 3469.33967220048 131.707973003387 125.979817867279 114.839176654816 0 16.8947689533234 738 467334.284147204 467334.284147204 58874688 58874688 229449.32362462 229449.32362462 28905984 28905984 1215.02444966889 1634971.60260252 22295.5445206879 1612676.05808184 20536 27588852 376308 27212544 0 0 0 0 130.551892757416 1718199700.11951 157460
126464 123.5 3517.35558704569 3469.49550621097 132.12993311882 126.401777982712 115.22892165184 0 16.9035503864288 741 467667.598853595 467667.598853595 59114016 59114016 229612.972722343 229612.972722343 29023488 29023488 1216.37690384181 1632455.31510961 22341.97643956 1610113.33867005 20562 27590362 377818 27212544 0 0 0 0 130.969630002975 1718199700.54147 158099
126976 124 3519.14120576382 3469.66883660072 132.577285051346 126.849129915237 115.618921756744 0 17.0076310634613 744 467905.014718357 467905.014718357 59353344 59353344 229729.537912262 229729.537912262 29140992 29140992 1218.39588178758 1633751.05950348 22357.8179930076 1611393.24151047 20744 28016990 379358 27637632 0 0 0 0 131.412243843079 1718199700.98882 158738
127488 124.5 3521.10303096572 3469.84219030905 133.0178129673 127.289657831192 116.004012346268 0 17.0172855854034 747 468165.858997203 468165.858997203 59592672 59592672 229857.605861442 229857.605861442 29258496 29258496 1220.53857703779 1646797.128054 22372.7789268577 1624424.34912714 20770 28018495 380863 27637632 0 0 0 0 131.84855055809 1718199701.42935 159377
128000 125 3522.94568273552 3470.02327834897 133.462171077728 127.73401594162 116.412347316742 0 17.0764105319977 750 468410.857976515 468410.857976515 59832000 59832000 229977.894168975 229977.894168975 29376000 29376000 1221.59620486277 1643712.70887429 22416.4193928237 1621296.28948146 20868 28033860 382404 27651456 0 0 0 0 132.28834104538 1718199701.87371 160016
128512 125.5 3525.6076866131 3470.19851339266 133.876276016235 128.148120880127 116.793594121933 0 17.0914270877838 753 468764.798012077 468764.798012077 60071328 60071328 230151.669782103 230151.669782103 29493504 29493504 1222.8759002395 1641144.65008862 22461.1101684201 1618683.5399202 20894 28035369 383913 27651456 0 0 0 0 132.698141813278 1718199702.28781 160655
129024 126 3527.27917753243 3470.39627578698 134.32585811615 128.597702980042 117.179913043976 0 17.1955144405365 756 468987.039444711 468987.039444711 60310656 60310656 230260.784709317 230260.784709317 29611008 29611008 1224.42944449127 1641831.51651906 22468.8110441468 1619362.70547491 21076 28462001 385457 28076544 0 0 0 0 133.143019914627 1718199702.73739 161294
129536 126.5 3528.91154769282 3470.59557768008 134.776444911957 129.048289775848 117.574716329575 0 17.2041702270508 759 469204.079381237 469204.079381237 60549984 60549984 230367.345833387 230367.345833387 29728512 29728512 1226.50464451627 1654676.32300348 22483.1474434554 1632193.17556002 21102 28463508 386964 28076544 0 0 0 0 133.589380264282 1718199703.18798 161933
130048 127 3531.41336744033 3470.78921538905 135.19473195076 129.466576814651 117.959292650223 0 17.2587289810181 762 469536.721334866 469536.721334866 60789312 60789312 230530.664626504 230530.664626504 29846016 29846016 1227.70296892523 1651830.82969709 22529.2777996032 1629301.55189748 21200 28478879 388511 28090368 0 0 0 0 134.003043174744 1718199703.60627 162572
130560 127.5 3534.069238719 3470.98567293419 135.606765031815 129.878609895706 118.341774940491 0 17.2671527862549 765 469889.845980078 469889.845980078 61028640 61028640 230704.039903576 230704.039903576 29963520 29963520 1229.19271240501 1649591.10021801 22577.8293493426 1627013.27086867 21226 28480390 390022 28090368 0 0 0 0 134.410859107971 1718199704.0183 163211
131072 128 3535.48944874598 3471.21063493988 136.063715934753 130.335560798645 118.741703987122 0 17.372718334198 768 470078.677105266 470078.677105266 61267968 61267968 230796.751214138 230796.751214138 30081024 30081024 1231.15028811163 1650834.56162316 22593.2184542515 1628241.34316891 21408 28907025 391569 28515456 0 0 0 0 134.855166912079 1718199704.47525 163850
131584 128.5 3537.34194841262 3471.42897946182 136.504316091537 130.776160955429 119.12539100647 0 17.3811881542206 771 470324.985460942 470324.985460942 61507296 61507296 230917.682392376 230917.682392376 30198528 30198528 1233.10273190676 1663412.19945982 22605.5407959352 1640806.65866389 21434 28908532 393076 28515456 0 0 0 0 135.299292325974 1718199704.91585 164489
132096 129 3539.79425163343 3471.64402052453 136.922220945358 131.19406580925 119.507190465927 0 17.441880941391 774 470651.04369718 470651.04369718 61746624 61746624 231077.76874663 231077.76874663 30316032 30316032 1234.10636722021 1660350.29534697 22647.7352690159 1637702.56007795 21532 28923899 394619 28529280 0 0 0 0 135.712564706802 1718199705.33376 165128
132608 129.5 3542.37890223733 3471.86112325372 137.334630012512 131.606474876404 119.886575460434 0 17.4503393173218 777 470994.698841475 470994.698841475 61985952 61985952 231246.494738053 231246.494738053 30433536 30433536 1235.32396896551 1657788.77603032 22690.7245629194 1635098.0514674 21558 28925404 396124 28529280 0 0 0 0 136.120832920074 1718199705.74617 165767
133120 130 3544.11283511483 3472.10211872755 137.778126955032 132.049971818924 120.27405834198 0 17.5550756454468 780 471225.242556868 471225.242556868 62225280 62225280 231359.685876296 231359.685876296 30551040 30551040 1237.3123345649 1659087.76079322 22706.6066059422 1636381.15418728 21740 29352035 397667 28954368 0 0 0 0 136.559002399445 1718199706.18966 166406
133632 130.5 3545.95979098401 3472.34226477324 138.216967105865 132.488811969757 120.655731678009 0 17.5651004314423 783 471470.813809234 471470.813809234 62464608 62464608 231480.255155436 231480.255155436 30668544 30668544 1239.20666569279 1671484.16867292 22718.1624914129 1648766.0061815 21766 29353544 399176 28954368 0 0 0 0 136.994208097458 1718199706.6285 167045
134144 131 3548.37079892088 3472.57838115735 138.634220123291 132.906064987183 121.038548231125 0 17.624871969223 786 471791.381424521 471791.381424521 62703936 62703936 231637.645753555 231637.645753555 30786048 30786048 1240.30500987668 1668595.95813852 22762.131645471 1645833.82649305 21864 29368916 400724 28968192 0 0 0 0 137.40692615509 1718199707.04576 167684
134656 131.5 3550.76448061114 3472.81925439637 139.051557064056 133.323401927948 121.420414924622 0 17.634081363678 789 472109.645342057 472109.645342057 62943264 62943264 231793.905294295 231793.905294295 30903552 30903552 1241.32627523027 1665814.26022929 22801.4723504967 1643012.78787879 21890 29370424 402232 28968192 0 0 0 0 137.819966554642 1718199707.46309 168323
135168 132 3552.57984476221 3473.07903468673 139.490103006363 133.761947870255 121.80144238472 0 17.7382276058197 792 472351.016159584 472351.016159584 63182592 63182592 231912.412266077 231912.412266077 31021056 31021056 1243.16930887882 1666932.99344115 22815.2944212298 1644117.69901992 22072 29797061 403781 29393280 0 0 0 0 138.253895759583 1718199707.90164 168962
135680 132.5 3554.07581516882 3473.34604064049 139.940261125565 134.212105989456 122.195535182953 0 17.7499496936798 795 472549.920384846 472549.920384846 63421920 63421920 232010.06921422 232010.06921422 31138560 31138560 1245.1023516201 1679279.47134101 22827.8532624314 1656451.61807857 22098 29798569 405289 29393280 0 0 0 0 138.699733734131 1718199708.3518 169601
136192 133 3556.27609353109 3473.6039015775 140.363371133804 134.635215997696 122.582607984543 0 17.8083550930023 798 472842.469395893 472842.469395893 63661248 63661248 232153.703385709 232153.703385709 31256064 31256064 1246.06575173464 1676254.76757098 22868.8159550052 1653385.95161598 22196 29813935 406831 29407104 0 0 0 0 139.118005752563 1718199708.77491 170240
136704 133.5 3558.77019867665 3473.85945067704 140.774806976318 135.04665184021 122.960150718689 0 17.8199372291565 801 473174.085616047 473174.085616047 63900576 63900576 232316.518569612 232316.518569612 31373568 31373568 1247.17534139817 1673634.76279432 22909.4513022228 1650725.3114921 22222 29815443 408339 29407104 0 0 0 0 139.525146961212 1718199709.18634 170879
137216 134 3560.16231625068 3474.14631078165 141.227595090866 135.499439954758 123.353498458862 0 17.921882390976 804 473359.18156869 473359.18156869 64139904 64139904 232407.396004844 232407.396004844 31491072 31491072 1248.84633106616 1674536.43203475 22919.9835065496 1651616.4485282 22404 30242075 409883 29832192 0 0 0 0 139.973201990128 1718199709.63913 171518
137728 134.5 3561.67694096839 3474.43037079764 141.675353050232 135.947197914124 123.746876478195 0 17.9335734844208 807 473560.566071157 473560.566071157 64379232 64379232 232506.270706417 232506.270706417 31608576 31608576 1250.85920769075 1686889.95289042 22934.185085269 1663955.76780515 22430 30243584 411392 29832192 0 0 0 0 140.416090965271 1718199710.08689 172157
138240 135 3563.83659427288 3474.7051316426 142.09804391861 136.369888782501 124.133884191513 0 17.9911665916443 810 473847.713574522 473847.713574522 64618560 64618560 232647.252874133 232647.252874133 31726080 31726080 1251.82587672497 1683914.33050841 22975.1909507602 1660939.13955765 22528 30258954 412938 29846016 0 0 0 0 140.834174156189 1718199710.50958 172796
138752 135.5 3566.25280497864 3474.97718901421 142.510381937027 136.782226800919 124.512998342514 0 17.9995496273041 813 474168.97294996 474168.97294996 64857888 64857888 232804.983109005 232804.983109005 31843584 31843584 1252.95990284249 1681369.17464079 23016.1233061838 1658353.05133461 22554 30260462 414446 29846016 0 0 0 0 141.242130041122 1718199710.92192 173435
139264 136 3567.82309309611 3475.27614971216 142.954689979553 137.226534843445 124.899338722229 0 18.1052687168121 816 474377.758458058 474377.758458058 65097216 65097216 232907.491517314 232907.491517314 31961088 31961088 1254.69727379634 1682373.36217305 23027.9651763262 1659345.39699673 22736 30687087 415983 30271104 0 0 0 0 141.681442499161 1718199711.36623 174074
139776 136.5 3569.55108018866 3475.57163004416 143.392524957657 137.664369821548 125.281010627747 0 18.1146900653839 819 474607.511621885 474607.511621885 65336544 65336544 233020.294514716 233020.294514716 32078592 32078592 1256.54871180022 1694412.65048277 23039.2109902644 1671373.43949251 22762 30688594 417490 30271104 0 0 0 0 142.11496090889 1718199711.80406 174713
140288 137 3571.74996534577 3475.86094192291 143.811728954315 138.083573818207 125.664036035538 0 18.1758372783661 822 474899.875392373 474899.875392373 65575872 65575872 233163.837737772 233163.837737772 32196096 32196096 1257.46011364277 1691405.90693155 23078.8013591876 1668327.10557236 22860 30703963 419035 30284928 0 0 0 0 142.529495477676 1718199712.22326 175352
140800 137.5 3573.89585263854 3476.15536727382 144.232470989227 138.504315853119 126.050323486328 0 18.1879596710205 825 475185.19256682 475185.19256682 65815200 65815200 233303.921260244 233303.921260244 32313600 32313600 1258.48720544982 1688758.27209652 23117.4012823831 1665640.87081413 22886 30705467 420539 30284928 0 0 0 0 142.945917367935 1718199712.64401 175991
141312 138 3575.34828979959 3476.47299173245 144.679652929306 138.951497793198 126.436322689056 0 18.2943835258484 828 475378.308611753 475378.308611753 66054528 66054528 233398.736358117 233398.736358117 32431104 32431104 1259.96732489591 1689431.12875307 23124.8349092116 1666306.29384386 23068 31132099 422083 30710016 0 0 0 0 143.388427734375 1718199713.09119 176630
141824 138.5 3577.04069607193 3476.7847658197 145.117120027542 139.388964891434 126.816454172134 0 18.3054859638214 831 475603.330949724 475603.330949724 66293856 66293856 233509.216639576 233509.216639576 32548608 32548608 1261.702726143 1701216.35168812 23134.45878664 1678081.89290148 23094 31133608 423592 30710016 0 0 0 0 143.820229291916 1718199713.52866 177269
142336 139 3578.99554705797 3477.09423149086 145.543920040131 139.815764904022 127.206929922104 0 18.3616495132446 834 475863.247936828 475863.247936828 66533184 66533184 233636.829311945 233636.829311945 32666112 32666112 1262.58452728508 1698213.59991827 23173.159676967 1675040.44024131 23192 31148974 425134 30723840 0 0 0 0 144.243541479111 1718199713.95546 177908
142848 139.5 3581.14830204329 3477.40086923614 145.962503910065 140.234348773956 127.59460568428 0 18.3707022666931 837 476149.478239676 476149.478239676 66772512 66772512 233777.361157386 233777.361157386 32783616 32783616 1263.83539992686 1695908.02480995 23215.829854795 1672692.19495515 23218 31150483 426643 30723840 0 0 0 0 144.657677412033 1718199714.37404 178547
143360 140 3582.24040684524 3477.74188318753 146.422230005264 140.694074869156 127.996692895889 0 18.4755146503448 840 476294.684494143 476294.684494143 67011840 67011840 233848.653758857 233848.653758857 32901120 32901120 1265.52620211737 1696876.77566217 23227.436869791 1673649.33879238 23400 31577115 428187 31148928 0 0 0 0 145.112774372101 1718199714.83377 179186
143872 140.5 3583.40181212003 3478.07956233811 146.878946065903 141.150790929794 128.396534204483 0 18.4846448898315 843 476449.104939479 476449.104939479 67251168 67251168 233924.470295195 233924.470295195 33018624 33018624 1267.25884996055 1708565.2152313 23237.1187927316 1685328.09643857 23426 31578622 429694 31148928 0 0 0 0 145.565201282501 1718199715.29048 179825
144384 141 3585.58478142186 3478.39322968983 147.295021057129 141.566865921021 128.778683900833 0 18.5427000522614 846 476739.35253785 476739.35253785 67490496 67490496 234066.974531219 234066.974531219 33136128 33136128 1268.28539585191 1705798.65409616 23278.416047498 1682520.23804866 23524 31593991 431239 31162752 0 0 0 0 145.976738214493 1718199715.70656 180464
144896 141.5 3587.65234280711 3478.71330238964 147.715157032013 141.987001895905 129.166210889816 0 18.5544102191925 849 477014.255499634 477014.255499634 67729824 67729824 234201.944938448 234201.944938448 33253632 33253632 1269.3982622784 1703346.41967203 23318.2519742212 1680028.16769781 23550 31595496 432744 31162752 0 0 0 0 146.392611026764 1718199716.12669 181103
145408 142 3585.59736410136 3479.14852763496 148.298541069031 142.570385932922 129.690747499466 0 18.6578094959259 852 476741.025530917 476741.025530917 67969152 67969152 234067.795928537 234067.795928537 33371136 33371136 1270.97282714283 1704171.95791912 23327.8598226706 1680844.09809644 23732 32022126 434286 31587840 0 0 0 0 146.971293926239 1718199716.71008 181742
145920 142.5 3587.12767956407 3479.47796664191 148.73951292038 143.011357784271 130.075501918793 0 18.6668062210083 855 476944.496274839 476944.496274839 68208480 68208480 234167.694921943 234167.694921943 33488640 33488640 1272.71678086668 1715784.45797515 23337.9630971587 1692446.49487799 23758 32023634 435794 31587840 0 0 0 0 147.407887220383 1718199717.15105 182381
146432 143 3589.32797765658 3479.79260218781 149.15333199501 143.425176858902 130.454016447067 0 18.7261612415314 858 477237.047909219 477237.047909219 68447808 68447808 234311.330381422 234311.330381422 33606144 33606144 1273.62950472375 1712905.10168022 23376.7379816254 1689528.36369859 23856 32039001 437337 31601664 0 0 0 0 147.816868782043 1718199717.56487 183020
146944 143.5 3591.70689187913 3480.1050437525 149.559490919113 143.831335783005 130.826819658279 0 18.7379033565521 861 477553.34834425 477553.34834425 68687136 68687136 234466.62590187 234466.62590187 33723648 33723648 1274.67138388982 1710396.32062459 23415.1335862645 1686981.18703832 23882 32040508 438844 31601664 0 0 0 0 148.218540906906 1718199717.97103 183659
147456 144 3592.54044074244 3480.46830529516 150.027157068253 144.299001932144 131.233221054077 0 18.8436124324799 864 477664.177001115 477664.177001115 68926464 68926464 234521.039971667 234521.039971667 33841152 33841152 1276.04989087499 1710971.45248054 23421.1715772574 1687550.28090328 24064 32467137 440385 32026752 0 0 0 0 148.673787593842 1718199718.43869 184298
147968 144.5 3593.96552529841 3480.81233632804 150.470778942108 144.742623806 131.620924711227 0 18.852144241333 867 477853.656243677 477853.656243677 69165792 69165792 234614.06949148 234614.06949148 33958656 33958656 1277.78176451578 1722476.39702214 23431.3217805379 1699045.0752416 24090 32468645 441893 32026752 0 0 0 0 149.120710372925 1718199718.88231 184937
148480 145 3595.88667900489 3481.14556549781 150.894020080566 145.165864944458 132.008373260498 0 18.9111046791077 870 478109.092840491 478109.092840491 69405120 69405120 234739.482405439 234739.482405439 34076160 34076160 1278.64299433683 1719568.42725085 23468.9340652615 1696099.49318559 24188 32484010 443434 32040576 0 0 0 0 149.53946352005 1718199719.30556 185576
148992 145.5 3597.94348646438 3481.47720421605 151.311320066452 145.583164930344 132.393986701965 0 18.9235610961914 873 478382.565960305 478382.565960305 69644448 69644448 234873.750796395 234873.750796395 34193664 34193664 1279.77868410614 1717224.37692959 23509.1273929172 1693715.24953667 24214 32485523 444947 32040576 0 0 0 0 149.952461719513 1718199719.72286 186215
149504 146 3598.19469299109 3481.86899545236 151.80140709877 146.073251962662 132.82201051712 0 19.0303449630737 876 478415.966380096 478415.966380096 69883776 69883776 234890.149558458 234890.149558458 34311168 34311168 1281.07339426734 1717700.07859576 23514.2881429377 1694185.79045283 24396 32912160 446496 32465664 0 0 0 0 150.4377617836 1718199720.21294 186854
150016 146.5 3599.26211866771 3482.23128615951 152.258188962936 146.530033826828 133.221499204636 0 19.038792848587 879 478557.891298059 478557.891298059 70123104 70123104 234959.831106628 234959.831106628 34428672 34428672 1282.68098655927 1728948.17417762 23522.2617842341 1705425.91239339 24422 32913665 448001 32465664 0 0 0 0 150.890305995941 1718199720.66972 187493
150528 147 3592.71300567976 3482.81750185023 153.026310920715 147.298155784607 133.948901176453 0 19.1071238517761 882 477687.12123518 477687.12123518 70362432 70362432 234532.305010774 234532.305010774 34546176 34546176 1283.19307118526 1725610.94201483 23553.4596165569 1702057.48239827 24520 32929035 449547 32479488 0 0 0 0 151.651392221451 1718199721.43785 188132
151040 147.5 3577.68413019122 3483.52094906751 154.148189067841 148.420033931732 135.034261703491 0 19.1164700984955 885 475688.881950224 475688.881950224 70601760 70601760 233551.220018883 233551.220018883 34663680 34663680 1283.9852078634 1722844.6238328 23586.9369704151 1699257.68686239 24546 32930543 451055 32479488 0 0 0 0 152.770724058151 1718199722.55973 188771
151552 148 3578.88318965772 3483.81017905394 154.601413011551 148.873257875443 135.424304962158 0 19.224978685379 888 475848.30889689 475848.30889689 70841088 70841088 233629.494620856 233629.494620856 34781184 34781184 1285.17813721034 1723196.26686603 23589.8446645257 1699606.4222015 24728 33357170 452594 32904576 0 0 0 0 153.211949110031 1718199723.01295 189410
152064 148.5 3580.35722234974 3484.09184081301 155.042865037918 149.31470990181 135.811525583267 0 19.2344074249268 891 476044.296283621 476044.296283621 71080416 71080416 233725.719474991 233725.719474991 34898688 34898688 1286.96183946847 1734588.64259882 23601.4241790232 1710987.2184198 24754 33358680 454104 32904576 0 0 0 0 153.656520605087 1718199723.4544 190049
152576 149 3582.34478895075 3484.36497021403 155.462486028671 149.734330892563 136.195891857147 0 19.2924821376801 894 476308.563138892 476308.563138892 71319744 71319744 233855.467822705 233855.467822705 35016192 35016192 1287.82491493344 1731764.19781103 23638.7394650755 1708125.45834595 24852 33374047 455647 32918400 0 0 0 0 154.071583747864 1718199723.87402 190688
153088 149.5 3584.28687159901 3484.64198441826 155.883547067642 150.155391931534 136.584867954254 0 19.3016374111176 897 476566.782447804 476566.782447804 71559072 71559072 233982.246977983 233982.246977983 35133696 35133696 1288.8965018722 1729410.64017415 23677.3199510326 1705733.32022312 24878 33375557 457157 32918400 0 0 0 0 154.487945318222 1718199724.29508 191327
153600 150 3585.78742142273 3484.93559996584 156.322693109512 150.594537973404 136.967154741287 0 19.4065892696381 900 476766.295552367 476766.295552367 71798400 71798400 234080.202870476 234080.202870476 35251200 35251200 1290.48335028516 1730302.89123759 23688.1036981481 1706614.78753944 25060 33802192 458704 33343488 0 0 0 0 154.922685861588 1718199724.73423 191966
154112 150.5 3586.86727832424 3485.24035415922 156.779186010361 151.051030874252 137.365897655487 0 19.4154863357544 903 476909.873325991 476909.873325991 72037728 72037728 234150.695929006 234150.695929006 35368704 35368704 1292.00161979272 1741254.97865557 23694.9553105731 1717560.023345 25086 33803702 460214 33343488 0 0 0 0 155.375033855438 1718199725.19072 192605
154624 151 3588.94576317236 3485.52178166421 157.193247079849 151.465091943741 137.745931386948 0 19.4744544029236 906 477186.228671396 477186.228671396 72277056 72277056 234286.379419891 234286.379419891 35486208 35486208 1292.92908065341 1738554.69484361 23733.3525761845 1714821.34226743 25184 33819070 461758 33357312 0 0 0 0 155.784483671188 1718199725.60478 193244
155136 151.5 3590.92390118076 3485.80878757488 157.61107301712 151.882917881012 138.130353212357 0 19.4832389354706 909 477449.241900993 477449.241900993 72516384 72516384 234415.51226908 234415.51226908 35603712 35603712 1293.89469447819 1736094.11453727 23769.7069020399 1712324.40763523 25210 33820580 463268 33357312 0 0 0 0 156.197741746902 1718199726.02261 193883
155648 152 3592.24571271301 3486.11856467244 158.056265115738 152.32810997963 138.515820026398 0 19.5902514457703 912 477624.989962322 477624.989962322 72755712 72755712 234501.800125905 234501.800125905 35721216 35721216 1295.2622053531 1736703.4294686 23776.2240253908 1712927.20544321 25392 34247205 464805 33782400 0 0 0 0 156.638097047806 1718199726.4678 194522
